"Invested In","NSE Code","BSE Code","Sector","Market Value Latest Price","Value as of <br> 31 May, 2025","% of Total Holding","Quantity","Month Change <br> in Shares","Month Change <br> in Shares %","History "
"Oil & Natural Gas Corp Ltd","ONGC","500312","Energy","2567900000","2394000000","0.85","10000000","","","/mutual-fund/holding-history/6125/974/"
"Samvardhana Motherson International Ltd","MOTHERSON","517334","Consumer Cyclical","2321886356.1","2320977000","0.82","15157895","","","/mutual-fund/holding-history/6125/878/"
"Orchid Pharma Ltd","ORCHPHARMA","524372","Healthcare","2441759661.5","2179214000","0.77","3465947","","","/mutual-fund/holding-history/6125/980/"
"JM Financial Ltd","JMFINANCIL","523405","Financial Services","2394804988.08","2135067000","0.76","16714161","","","/mutual-fund/holding-history/6125/689/"
"Anupam Rasayan India Ltd","ANURAS","543275","Basic Materials","2323752869.2","2096427000","0.74","2086516","","","/mutual-fund/holding-history/6125/445360/"
"EPL Ltd Ordinary Shares","EPL","500135","Consumer Cyclical","1872750159.64","1951111000","0.69","7899233","","","/mutual-fund/holding-history/6125/393/"
"India Shelter Finance Corporation Ltd","INDIASHLTR","544044","Financial Services","1912414140","1893659000","0.67","2168270","","","/mutual-fund/holding-history/6125/1826519/"
"Juniper Hotels Ltd","JUNIPER","544129","Consumer Cyclical","1896770356","1839066000","0.65","5979730","","","/mutual-fund/holding-history/6125/2049000/"
"Aarti Industries Ltd","AARTIIND","524208","Basic Materials","1683783158.4","1706328000","0.6","3636288","3636288","New","/mutual-fund/holding-history/6125/14/"
"Apeejay Surrendra Park Hotels Ltd","PARKHOTELS","544111","Consumer Cyclical","1799831295.68","1601630000","0.57","10610336","","","/mutual-fund/holding-history/6125/1985406/"
"Gujarat State Fertilizers & Chemicals Ltd","GSFC","500690","Basic Materials","1555982042.58","1531922000","0.54","7662294","","","/mutual-fund/holding-history/6125/499/"
"K.P.R. Mill Ltd","KPRMILL","532889","Consumer Cyclical","1444868999","1482237000","0.53","1315790","1315790","New","/mutual-fund/holding-history/6125/764/"
"Himadri Speciality Chemical Ltd","HSCL","500184","Basic Materials","1399943600","1409642000","0.5","2984000","","","/mutual-fund/holding-history/6125/529/"
"Alivus Life Sciences Ltd","ALIVUS","543322","Healthcare","1270580052","1299162000","0.46","1248114","169092","15.67","/mutual-fund/holding-history/6125/606572/"
"Sula Vineyards Ltd","SULA","543711","Consumer Defensive","1289367822.6","1233381000","0.44","4193748","","","/mutual-fund/holding-history/6125/1190656/"
"Jana Small Finance Bank Ltd","JSFB","544118","Financial Services","1236268917.5","1202513000","0.43","2491222","","","/mutual-fund/holding-history/6125/755504/"
"Delhivery Ltd","DELHIVERY","543529","Industrials","1205641599.5","1181549000","0.42","3300415","-79555","-2.35","/mutual-fund/holding-history/6125/888524/"
"Balrampur Chini Mills Ltd","BALRAMCHIN","500038","Consumer Defensive","1157554948.55","1121919000","0.4","1900591","","","/mutual-fund/holding-history/6125/157/"
"TVS Srichakra Ltd","TVSSRICHAK","509243","Consumer Cyclical","1198988710.7","1104790000","0.39","377551","","","/mutual-fund/holding-history/6125/1431/"
"Thyrocare Technologies Ltd","THYROCARE","539871","Healthcare","1060960140","1091333000","0.39","1040157","","","/mutual-fund/holding-history/6125/2013/"
"PG Electroplast Ltd","PGEL","533581","Technology","1071435133.6","1085007000","0.38","1406452","1406452","New","/mutual-fund/holding-history/6125/1031/"
"Nitin Spinners Ltd","NITINSPIN","532698","Consumer Cyclical","1056157013.2","1063939000","0.38","2730499","","","/mutual-fund/holding-history/6125/948/"
"Indraprastha Medical Corp Ltd","INDRAMEDCO","532150","Healthcare","982992230.25","1056911000","0.37","2396081","","","/mutual-fund/holding-history/6125/620/"
"Indoco Remedies Ltd","INDOCO","532612","Healthcare","1190691666.5","1052663000","0.37","4199230","","","/mutual-fund/holding-history/6125/614/"
"Man Infraconstruction Ltd","MANINFRA","533169","Industrials","998206200","989463000","0.35","6030000","","","/mutual-fund/holding-history/6125/834/"
