"Invested In","NSE Code","BSE Code","Sector","Market Value Latest Price","Value as of <br> 30 Apr, 2025","% of Total Holding","Quantity","Month Change <br> in Shares","Month Change <br> in Shares %","History "
"VIP Industries Ltd","VIPIND","507880","Consumer Cyclical","751968328.9","647796000","0.69","2117326","","","/mutual-fund/holding-history/137723/1488/"
"Eveready Industries India Ltd","EVEREADY","531508","Industrials","555454582.8","574247000","0.61","1772916","","","/mutual-fund/holding-history/137723/398/"
"Vardhman Special Steels Ltd","VSSL","534392","Basic Materials","647169760.08","572934000","0.61","2378601","","","/mutual-fund/holding-history/137723/1501/"
"R R Kabel Ltd","RRKABEL","543981","Industrials","708341653","563384000","0.6","539278","","","/mutual-fund/holding-history/137723/1681351/"
"Eureka Forbes Ltd","","543482","Consumer Cyclical","725282065.2","552540000","0.59","1121339","","","/mutual-fund/holding-history/137723/850674/"
"MM Forgings Ltd","MMFL","522241","Industrials","558793387","539484000","0.57","1576286","","","/mutual-fund/holding-history/137723/868/"
"Ramco Industries Ltd","RAMCOIND","532369","Industrials","589469267.16","521706000","0.55","2281581","","","/mutual-fund/holding-history/137723/1104/"
"Allcargo Logistics Ltd","ALLCARGO","532749","Industrials","519378578.8","509111000","0.54","17112968","","","/mutual-fund/holding-history/137723/59/"
"Ganesha Ecosphere Ltd","GANECOS","514167","Consumer Cyclical","530824413.6","485989000","0.52","336348","","","/mutual-fund/holding-history/137723/1563/"
"Natco Pharma Ltd","NATCOPHARM","524816","Healthcare","482435083.6","467199000","0.5","549064","","","/mutual-fund/holding-history/137723/908/"
"Rallis India Ltd","RALLIS","500355","Basic Materials","495245708.1","408382000","0.43","1735877","","","/mutual-fund/holding-history/137723/1101/"
"Netweb Technologies India Ltd","NETWEB","543945","Technology","511335644.6","375435000","0.4","266002","","","/mutual-fund/holding-history/137723/1544933/"
"Balrampur Chini Mills Ltd","BALRAMCHIN","500038","Consumer Defensive","280266650.25","276626000","0.29","502135","","","/mutual-fund/holding-history/137723/157/"
"Automotive Axles Ltd","AUTOAXLES","505010","Consumer Cyclical","255051350.4","237285000","0.25","143392","","","/mutual-fund/holding-history/137723/135/"
"Transindia Real Estate Ltd","","543955","Real Estate","103706352","103830000","0.11","3095712","","","/mutual-fund/holding-history/137723/1611703/"
"POWERGRID Infrastructure Investment Trust Units","PGINVIT","543290","Utilities","88676630","83501000","0.09","1043500","1043500","New","/mutual-fund/holding-history/137723/481511/"
